areaType,Nation,areaCode,date,newDeaths,cumDeaths,Ratio,newDeathsper100000,totalDeathsper100000
nation,Scotland,S92000003,27/01/2023,5,16798,54.66,0.09147457,307.3179656
nation,Scotland,S92000003,26/01/2023,4,16793,54.66,0.073179656,307.226491
nation,Scotland,S92000003,25/01/2023,7,16789,54.66,0.128064398,307.1533114
nation,Scotland,S92000003,24/01/2023,5,16782,54.66,0.09147457,307.025247
nation,Scotland,S92000003,23/01/2023,7,16777,54.66,0.128064398,306.9337724
nation,Scotland,S92000003,22/01/2023,6,16770,54.66,0.109769484,306.805708
nation,Scotland,S92000003,21/01/2023,7,16764,54.66,0.128064398,306.6959385
nation,Scotland,S92000003,20/01/2023,7,16757,54.66,0.128064398,306.5678741
nation,Scotland,S92000003,19/01/2023,8,16750,54.66,0.146359312,306.4398097
nation,Scotland,S92000003,18/01/2023,12,16742,54.66,0.219538968,306.2934504
nation,Scotland,S92000003,17/01/2023,11,16730,54.66,0.201244054,306.0739115
nation,Scotland,S92000003,16/01/2023,8,16719,54.66,0.146359312,305.8726674
nation,Scotland,S92000003,15/01/2023,14,16711,54.66,0.256128796,305.7263081
nation,Scotland,S92000003,14/01/2023,6,16697,54.66,0.109769484,305.4701793
nation,Scotland,S92000003,13/01/2023,9,16691,54.66,0.164654226,305.3604098
nation,Scotland,S92000003,12/01/2023,5,16682,54.66,0.09147457,305.1957556
nation,Scotland,S92000003,11/01/2023,13,16677,54.66,0.237833882,305.104281
nation,Scotland,S92000003,10/01/2023,10,16664,54.66,0.18294914,304.8664471
nation,Scotland,S92000003,09/01/2023,17,16654,54.66,0.311013538,304.683498
nation,Scotland,S92000003,08/01/2023,11,16637,54.66,0.201244054,304.3724844
nation,Scotland,S92000003,07/01/2023,14,16626,54.66,0.256128796,304.1712404
nation,Scotland,S92000003,06/01/2023,14,16612,54.66,0.256128796,303.9151116
nation,Scotland,S92000003,05/01/2023,15,16598,54.66,0.27442371,303.6589828
nation,Scotland,S92000003,04/01/2023,15,16583,54.66,0.27442371,303.3845591
nation,Scotland,S92000003,03/01/2023,15,16568,54.66,0.27442371,303.1101354
nation,Scotland,S92000003,02/01/2023,12,16553,54.66,0.219538968,302.8357117
nation,Scotland,S92000003,01/01/2023,10,16541,54.66,0.18294914,302.6161727
nation,Scotland,S92000003,31/12/2022,9,16531,54.66,0.164654226,302.4332236
nation,Scotland,S92000003,30/12/2022,10,16522,54.66,0.18294914,302.2685693
nation,Scotland,S92000003,29/12/2022,16,16512,54.66,0.292718624,302.0856202
nation,Scotland,S92000003,28/12/2022,11,16496,54.66,0.201244054,301.7929016
nation,Scotland,S92000003,27/12/2022,17,16485,54.66,0.311013538,301.5916575
nation,Scotland,S92000003,26/12/2022,15,16468,54.66,0.27442371,301.280644
nation,Scotland,S92000003,25/12/2022,14,16453,54.66,0.256128796,301.0062203
nation,Scotland,S92000003,24/12/2022,19,16439,54.66,0.347603366,300.7500915
nation,Scotland,S92000003,23/12/2022,8,16420,54.66,0.146359312,300.4024881
nation,Scotland,S92000003,22/12/2022,13,16412,54.66,0.237833882,300.2561288
nation,Scotland,S92000003,21/12/2022,12,16399,54.66,0.219538968,300.0182949
nation,Scotland,S92000003,20/12/2022,11,16387,54.66,0.201244054,299.7987559
nation,Scotland,S92000003,19/12/2022,10,16376,54.66,0.18294914,299.5975119
nation,Scotland,S92000003,18/12/2022,8,16366,54.66,0.146359312,299.4145628
nation,Scotland,S92000003,17/12/2022,8,16358,54.66,0.146359312,299.2682034
nation,Scotland,S92000003,16/12/2022,8,16350,54.66,0.146359312,299.1218441
nation,Scotland,S92000003,15/12/2022,9,16342,54.66,0.164654226,298.9754848
nation,Scotland,S92000003,14/12/2022,12,16333,54.66,0.219538968,298.8108306
nation,Scotland,S92000003,13/12/2022,4,16321,54.66,0.073179656,298.5912916
nation,Scotland,S92000003,12/12/2022,9,16317,54.66,0.164654226,298.518112
nation,Scotland,S92000003,11/12/2022,6,16308,54.66,0.109769484,298.3534577
nation,Scotland,S92000003,10/12/2022,6,16302,54.66,0.109769484,298.2436883
nation,Scotland,S92000003,09/12/2022,7,16296,54.66,0.128064398,298.1339188
nation,Scotland,S92000003,08/12/2022,7,16289,54.66,0.128064398,298.0058544
nation,Scotland,S92000003,07/12/2022,5,16282,54.66,0.09147457,297.87779
nation,Scotland,S92000003,06/12/2022,7,16277,54.66,0.128064398,297.7863154
nation,Scotland,S92000003,05/12/2022,4,16270,54.66,0.073179656,297.658251
nation,Scotland,S92000003,04/12/2022,9,16266,54.66,0.164654226,297.5850714
nation,Scotland,S92000003,03/12/2022,5,16257,54.66,0.09147457,297.4204171
nation,Scotland,S92000003,02/12/2022,6,16252,54.66,0.109769484,297.3289426
nation,Scotland,S92000003,01/12/2022,5,16246,54.66,0.09147457,297.2191731
nation,Scotland,S92000003,30/11/2022,6,16241,54.66,0.109769484,297.1276985
nation,Scotland,S92000003,29/11/2022,8,16235,54.66,0.146359312,297.017929
nation,Scotland,S92000003,28/11/2022,7,16227,54.66,0.128064398,296.8715697
nation,Scotland,S92000003,27/11/2022,6,16220,54.66,0.109769484,296.7435053
nation,Scotland,S92000003,26/11/2022,6,16214,54.66,0.109769484,296.6337358
nation,Scotland,S92000003,25/11/2022,1,16208,54.66,0.018294914,296.5239663
nation,Scotland,S92000003,24/11/2022,7,16207,54.66,0.128064398,296.5056714
nation,Scotland,S92000003,23/11/2022,4,16200,54.66,0.073179656,296.377607
nation,Scotland,S92000003,22/11/2022,10,16196,54.66,0.18294914,296.3044274
nation,Scotland,S92000003,21/11/2022,4,16186,54.66,0.073179656,296.1214782
nation,Scotland,S92000003,20/11/2022,5,16182,54.66,0.09147457,296.0482986
nation,Scotland,S92000003,19/11/2022,8,16177,54.66,0.146359312,295.956824
nation,Scotland,S92000003,18/11/2022,4,16169,54.66,0.073179656,295.8104647
nation,Scotland,S92000003,17/11/2022,5,16165,54.66,0.09147457,295.737285
nation,Scotland,S92000003,16/11/2022,5,16160,54.66,0.09147457,295.6458105
nation,Scotland,S92000003,15/11/2022,5,16155,54.66,0.09147457,295.5543359
nation,Scotland,S92000003,14/11/2022,5,16150,54.66,0.09147457,295.4628613
nation,Scotland,S92000003,13/11/2022,3,16145,54.66,0.054884742,295.3713868
nation,Scotland,S92000003,12/11/2022,8,16142,54.66,0.146359312,295.316502
