areaType,Nation,areaCode,date,newAdmissions,cumAdmissions,Ratio,newAdmissionsper100000,cumAdmissionper100000
nation,England,E92000001,14/01/2021,3678,293297,565.5,6.50397878,518.6507515
nation,England,E92000001,13/01/2021,3840,289619,565.5,6.790450928,512.1467728
nation,England,E92000001,12/01/2021,4134,285779,565.5,7.310344828,505.3563218
nation,England,E92000001,11/01/2021,3894,281645,565.5,6.885941645,498.045977
nation,England,E92000001,10/01/2021,3571,277751,565.5,6.314765694,491.1600354
nation,England,E92000001,09/01/2021,3718,274180,565.5,6.574712644,484.8452697
nation,England,E92000001,08/01/2021,3549,270462,565.5,6.275862069,478.270557
nation,England,E92000001,07/01/2021,3849,266913,565.5,6.806366048,471.994695
nation,England,E92000001,06/01/2021,3967,263064,565.5,7.015030946,465.1883289
nation,England,E92000001,05/01/2021,3697,259097,565.5,6.537577365,458.173298
nation,England,E92000001,04/01/2021,3587,255400,565.5,6.34305924,451.6357206
nation,England,E92000001,03/01/2021,3351,251813,565.5,5.925729443,445.2926614
nation,England,E92000001,02/01/2021,3145,248462,565.5,5.561450044,439.3669319
nation,England,E92000001,01/01/2021,3010,245317,565.5,5.322723254,433.8054819
nation,England,E92000001,31/12/2020,2536,242307,565.5,4.484526967,428.4827586
nation,England,E92000001,30/12/2020,2861,239771,565.5,5.059239611,423.9982317
nation,England,E92000001,29/12/2020,2886,236910,565.5,5.103448276,418.938992
nation,England,E92000001,28/12/2020,2795,234024,565.5,4.942528736,413.8355438
nation,England,E92000001,27/12/2020,2572,231229,565.5,4.548187445,408.893015
nation,England,E92000001,26/12/2020,2298,228657,565.5,4.063660477,404.3448276
nation,England,E92000001,25/12/2020,1952,226359,565.5,3.451812555,400.2811671
nation,England,E92000001,24/12/2020,1795,224407,565.5,3.17418214,396.8293546
nation,England,E92000001,23/12/2020,1980,222612,565.5,3.50132626,393.6551724
nation,England,E92000001,22/12/2020,2203,220632,565.5,3.895667551,390.1538462
nation,England,E92000001,21/12/2020,2115,218429,565.5,3.74005305,386.2581786
nation,England,E92000001,20/12/2020,1976,216314,565.5,3.494252874,382.5181256
nation,England,E92000001,19/12/2020,1812,214338,565.5,3.204244032,379.0238727
nation,England,E92000001,18/12/2020,1672,212526,565.5,2.956675508,375.8196286
nation,England,E92000001,17/12/2020,1873,210854,565.5,3.312113174,372.8629531
nation,England,E92000001,16/12/2020,1796,208981,565.5,3.175950486,369.55084
nation,England,E92000001,15/12/2020,1730,207185,565.5,3.059239611,366.3748895
nation,England,E92000001,14/12/2020,1746,205455,565.5,3.087533156,363.3156499
nation,England,E92000001,13/12/2020,1581,203709,565.5,2.795755968,360.2281167
nation,England,E92000001,12/12/2020,1587,202128,565.5,2.806366048,357.4323607
nation,England,E92000001,11/12/2020,1450,200541,565.5,2.564102564,354.6259947
nation,England,E92000001,10/12/2020,1524,199091,565.5,2.694960212,352.0618921
nation,England,E92000001,09/12/2020,1550,197567,565.5,2.740937224,349.3669319
nation,England,E92000001,08/12/2020,1528,196017,565.5,2.702033599,346.6259947
nation,England,E92000001,07/12/2020,1466,194489,565.5,2.59239611,343.9239611
nation,England,E92000001,06/12/2020,1311,193023,565.5,2.318302387,341.331565
nation,England,E92000001,05/12/2020,1186,191712,565.5,2.097259063,339.0132626
nation,England,E92000001,04/12/2020,1248,190526,565.5,2.206896552,336.9160035
nation,England,E92000001,03/12/2020,1337,189278,565.5,2.364279399,334.709107
nation,England,E92000001,02/12/2020,1262,187941,565.5,2.231653404,332.3448276
nation,England,E92000001,01/12/2020,1271,186679,565.5,2.247568523,330.1131742
nation,England,E92000001,30/11/2020,1216,185408,565.5,2.150309461,327.8656057
nation,England,E92000001,29/11/2020,1215,184192,565.5,2.148541114,325.7152962
nation,England,E92000001,28/11/2020,1065,182977,565.5,1.883289125,323.5667551
nation,England,E92000001,27/11/2020,1055,181912,565.5,1.865605659,321.683466
nation,England,E92000001,26/11/2020,1198,180857,565.5,2.118479222,319.8178603
nation,England,E92000001,25/11/2020,1415,179659,565.5,2.502210433,317.6993811
nation,England,E92000001,24/11/2020,1277,178244,565.5,2.258178603,315.1971706
nation,England,E92000001,23/11/2020,1385,176967,565.5,2.449160035,312.938992
nation,England,E92000001,22/11/2020,1333,175582,565.5,2.357206012,310.489832
nation,England,E92000001,21/11/2020,1255,174249,565.5,2.219274978,308.132626
nation,England,E92000001,20/11/2020,1316,172994,565.5,2.32714412,305.913351
nation,England,E92000001,19/11/2020,1484,171678,565.5,2.624226348,303.5862069
nation,England,E92000001,18/11/2020,1571,170194,565.5,2.778072502,300.9619805
nation,England,E92000001,17/11/2020,1491,168623,565.5,2.636604775,298.183908
nation,England,E92000001,16/11/2020,1560,167132,565.5,2.75862069,295.5473033
nation,England,E92000001,15/11/2020,1467,165572,565.5,2.594164456,292.7886826
nation,England,E92000001,14/11/2020,1388,164105,565.5,2.454465075,290.1945181
nation,England,E92000001,13/11/2020,1433,162717,565.5,2.534040672,287.7400531
nation,England,E92000001,12/11/2020,1666,161284,565.5,2.946065429,285.2060124
nation,England,E92000001,11/11/2020,1711,159618,565.5,3.025641026,282.2599469
nation,England,E92000001,10/11/2020,1592,157907,565.5,2.815207781,279.2343059
nation,England,E92000001,09/11/2020,1551,156315,565.5,2.74270557,276.4190981
nation,England,E92000001,08/11/2020,1488,154764,565.5,2.631299735,273.6763926
nation,England,E92000001,07/11/2020,1319,153276,565.5,2.33244916,271.0450928
nation,England,E92000001,06/11/2020,1182,151957,565.5,2.090185676,268.7126437
nation,England,E92000001,05/11/2020,1346,150775,565.5,2.380194518,266.622458
nation,England,E92000001,04/11/2020,1382,149429,565.5,2.443854996,264.2422635
nation,England,E92000001,03/11/2020,1246,148047,565.5,2.203359859,261.7984085
nation,England,E92000001,02/11/2020,1331,146801,565.5,2.353669319,259.5950486
nation,England,E92000001,01/11/2020,1280,145470,565.5,2.263483643,257.2413793
nation,England,E92000001,31/10/2020,1240,144190,565.5,2.192749779,254.9778957
nation,England,E92000001,30/10/2020,1109,142950,565.5,1.961096375,252.7851459
nation,England,E92000001,29/10/2020,1345,141841,565.5,2.378426172,250.8240495
nation,England,E92000001,28/10/2020,1239,140496,565.5,2.190981432,248.4456233
nation,England,E92000001,27/10/2020,1190,139257,565.5,2.104332449,246.2546419
nation,England,E92000001,26/10/2020,1279,138067,565.5,2.261715296,244.1503095
nation,England,E92000001,25/10/2020,1186,136788,565.5,2.097259063,241.8885942
nation,England,E92000001,24/10/2020,990,135602,565.5,1.75066313,239.7913351
nation,England,E92000001,23/10/2020,997,134612,565.5,1.763041556,238.040672
nation,England,E92000001,22/10/2020,987,133615,565.5,1.74535809,236.2776304
nation,England,E92000001,21/10/2020,997,132628,565.5,1.763041556,234.5322723
nation,England,E92000001,20/10/2020,925,131631,565.5,1.635720601,232.7692308
nation,England,E92000001,19/10/2020,861,130706,565.5,1.522546419,231.1335102
nation,England,E92000001,18/10/2020,870,129845,565.5,1.538461538,229.6109637
nation,England,E92000001,17/10/2020,785,128975,565.5,1.388152078,228.0725022
nation,England,E92000001,16/10/2020,632,128190,565.5,1.117595049,226.6843501
nation,England,E92000001,15/10/2020,792,127558,565.5,1.400530504,225.5667551
nation,England,E92000001,14/10/2020,706,126766,565.5,1.248452697,224.1662246
nation,England,E92000001,13/10/2020,764,126060,565.5,1.351016799,222.9177719
nation,England,E92000001,12/10/2020,664,125296,565.5,1.17418214,221.5667551
nation,England,E92000001,11/10/2020,628,124632,565.5,1.110521662,220.3925729
nation,England,E92000001,10/10/2020,515,124004,565.5,0.910698497,219.2820513
nation,England,E92000001,09/10/2020,544,123489,565.5,0.961980548,218.3713528
nation,England,E92000001,08/10/2020,513,122945,565.5,0.907161804,217.4093722
nation,England,E92000001,07/10/2020,491,122432,565.5,0.868258179,216.5022104
nation,England,E92000001,06/10/2020,524,121941,565.5,0.926613616,215.6339523
nation,England,E92000001,05/10/2020,472,121417,565.5,0.834659593,214.7073386
nation,England,E92000001,04/10/2020,478,120945,565.5,0.845269673,213.872679
nation,England,E92000001,03/10/2020,386,120467,565.5,0.682581786,213.0274094
nation,England,E92000001,02/10/2020,371,120081,565.5,0.656056587,212.3448276
nation,England,E92000001,01/10/2020,368,119710,565.5,0.650751547,211.688771
nation,England,E92000001,30/09/2020,328,119342,565.5,0.580017683,211.0380195
nation,England,E92000001,29/09/2020,310,119014,565.5,0.548187445,210.4580018
nation,England,E92000001,28/09/2020,308,118704,565.5,0.544650752,209.9098143
nation,England,E92000001,27/09/2020,241,118396,565.5,0.42617153,209.3651636
nation,England,E92000001,26/09/2020,245,118155,565.5,0.433244916,208.938992
nation,England,E92000001,25/09/2020,274,117910,565.5,0.484526967,208.5057471
nation,England,E92000001,24/09/2020,288,117636,565.5,0.50928382,208.0212202
nation,England,E92000001,23/09/2020,314,117348,565.5,0.555260831,207.5119363
nation,England,E92000001,22/09/2020,268,117034,565.5,0.473916888,206.9566755
nation,England,E92000001,21/09/2020,275,116766,565.5,0.486295314,206.4827586
nation,England,E92000001,20/09/2020,237,116491,565.5,0.419098143,205.9964633
nation,England,E92000001,19/09/2020,204,116254,565.5,0.360742706,205.5773652
nation,England,E92000001,18/09/2020,205,116050,565.5,0.362511052,205.2166225
nation,England,E92000001,17/09/2020,199,115845,565.5,0.351900973,204.8541114
nation,England,E92000001,16/09/2020,183,115646,565.5,0.323607427,204.5022104
nation,England,E92000001,15/09/2020,194,115463,565.5,0.34305924,204.178603
nation,England,E92000001,14/09/2020,172,115269,565.5,0.304155615,203.8355438
nation,England,E92000001,13/09/2020,153,115097,565.5,0.270557029,203.5313882
nation,England,E92000001,12/09/2020,143,114944,565.5,0.252873563,203.2608311
nation,England,E92000001,11/09/2020,135,114801,565.5,0.23872679,203.0079576
nation,England,E92000001,10/09/2020,143,114666,565.5,0.252873563,202.7692308
nation,England,E92000001,09/09/2020,136,114523,565.5,0.240495137,202.5163572
nation,England,E92000001,08/09/2020,99,114387,565.5,0.175066313,202.2758621
nation,England,E92000001,07/09/2020,84,114288,565.5,0.148541114,202.1007958
nation,England,E92000001,06/09/2020,85,114204,565.5,0.150309461,201.9522546
nation,England,E92000001,05/09/2020,94,114119,565.5,0.16622458,201.8019452
nation,England,E92000001,04/09/2020,67,114025,565.5,0.118479222,201.6357206
nation,England,E92000001,03/09/2020,69,113958,565.5,0.122015915,201.5172414
nation,England,E92000001,02/09/2020,79,113889,565.5,0.139699381,201.3952255
nation,England,E92000001,01/09/2020,58,113810,565.5,0.102564103,201.2555261
nation,England,E92000001,31/08/2020,52,113752,565.5,0.091954023,201.152962
nation,England,E92000001,30/08/2020,38,113700,565.5,0.067197171,201.061008
nation,England,E92000001,29/08/2020,52,113662,565.5,0.091954023,200.9938108
nation,England,E92000001,28/08/2020,44,113610,565.5,0.07780725,200.9018568
nation,England,E92000001,27/08/2020,69,113566,565.5,0.122015915,200.8240495
nation,England,E92000001,26/08/2020,52,113497,565.5,0.091954023,200.7020336
nation,England,E92000001,25/08/2020,60,113445,565.5,0.106100796,200.6100796
nation,England,E92000001,24/08/2020,41,113385,565.5,0.07250221,200.5039788
nation,England,E92000001,23/08/2020,44,113344,565.5,0.07780725,200.4314766
nation,England,E92000001,22/08/2020,25,113300,565.5,0.044208665,200.3536693
nation,England,E92000001,21/08/2020,49,113275,565.5,0.086648983,200.3094607
nation,England,E92000001,20/08/2020,45,113226,565.5,0.079575597,200.2228117
nation,England,E92000001,19/08/2020,58,113181,565.5,0.102564103,200.1432361
nation,England,E92000001,18/08/2020,56,113123,565.5,0.099027409,200.040672
nation,England,E92000001,17/08/2020,46,113067,565.5,0.081343943,199.9416446
nation,England,E92000001,16/08/2020,39,113021,565.5,0.068965517,199.8603006
nation,England,E92000001,15/08/2020,38,112982,565.5,0.067197171,199.7913351
nation,England,E92000001,14/08/2020,55,112944,565.5,0.097259063,199.7241379
nation,England,E92000001,13/08/2020,60,112889,565.5,0.106100796,199.6268789
nation,England,E92000001,12/08/2020,51,112829,565.5,0.090185676,199.5207781
nation,England,E92000001,11/08/2020,63,112778,565.5,0.111405836,199.4305924
nation,England,E92000001,10/08/2020,50,112715,565.5,0.08841733,199.3191866
nation,England,E92000001,09/08/2020,53,112665,565.5,0.09372237,199.2307692
nation,England,E92000001,08/08/2020,78,112612,565.5,0.137931034,199.1370469
nation,England,E92000001,07/08/2020,60,112534,565.5,0.106100796,198.9991158
nation,England,E92000001,06/08/2020,52,112474,565.5,0.091954023,198.893015
nation,England,E92000001,05/08/2020,60,112422,565.5,0.106100796,198.801061
nation,England,E92000001,04/08/2020,58,112362,565.5,0.102564103,198.6949602
nation,England,E92000001,03/08/2020,74,112304,565.5,0.130857648,198.5923961
nation,England,E92000001,02/08/2020,57,112230,565.5,0.100795756,198.4615385
nation,England,E92000001,01/08/2020,50,112173,565.5,0.08841733,198.3607427
nation,England,E92000001,31/07/2020,55,112123,565.5,0.097259063,198.2723254
nation,England,E92000001,30/07/2020,75,112068,565.5,0.132625995,198.1750663
nation,England,E92000001,29/07/2020,63,111993,565.5,0.111405836,198.0424403
nation,England,E92000001,28/07/2020,69,111930,565.5,0.122015915,197.9310345
nation,England,E92000001,27/07/2020,82,111861,565.5,0.145004421,197.8090186
nation,England,E92000001,26/07/2020,64,111779,565.5,0.113174182,197.6640141
nation,England,E92000001,25/07/2020,65,111715,565.5,0.114942529,197.55084
nation,England,E92000001,24/07/2020,93,111650,565.5,0.164456233,197.4358974
nation,England,E92000001,23/07/2020,109,111557,565.5,0.192749779,197.2714412
nation,England,E92000001,22/07/2020,82,111448,565.5,0.145004421,197.0786914
nation,England,E92000001,21/07/2020,79,111366,565.5,0.139699381,196.933687
nation,England,E92000001,20/07/2020,86,111287,565.5,0.152077807,196.7939876
nation,England,E92000001,19/07/2020,72,111201,565.5,0.127320955,196.6419098
nation,England,E92000001,18/07/2020,48,111129,565.5,0.084880637,196.5145889
nation,England,E92000001,17/07/2020,83,111081,565.5,0.146772767,196.4297082
nation,England,E92000001,16/07/2020,114,110998,565.5,0.201591512,196.2829355
nation,England,E92000001,15/07/2020,116,110884,565.5,0.205128205,196.0813439
nation,England,E92000001,14/07/2020,122,110768,565.5,0.215738285,195.8762157
nation,England,E92000001,13/07/2020,137,110646,565.5,0.242263484,195.6604775
nation,England,E92000001,12/07/2020,72,110509,565.5,0.127320955,195.418214
nation,England,E92000001,11/07/2020,97,110437,565.5,0.17152962,195.290893
nation,England,E92000001,10/07/2020,104,110340,565.5,0.183908046,195.1193634
nation,England,E92000001,09/07/2020,136,110236,565.5,0.240495137,194.9354553
nation,England,E92000001,08/07/2020,141,110100,565.5,0.24933687,194.6949602
nation,England,E92000001,07/07/2020,148,109959,565.5,0.261715296,194.4456233
nation,England,E92000001,06/07/2020,150,109811,565.5,0.265251989,194.183908
nation,England,E92000001,05/07/2020,131,109661,565.5,0.231653404,193.9186561
nation,England,E92000001,04/07/2020,120,109530,565.5,0.212201592,193.6870027
nation,England,E92000001,03/07/2020,146,109410,565.5,0.258178603,193.4748011
nation,England,E92000001,02/07/2020,149,109264,565.5,0.263483643,193.2166225
nation,England,E92000001,01/07/2020,201,109115,565.5,0.355437666,192.9531388
nation,England,E92000001,30/06/2020,189,108914,565.5,0.334217507,192.5977011
nation,England,E92000001,29/06/2020,172,108725,565.5,0.304155615,192.2634836
nation,England,E92000001,28/06/2020,155,108553,565.5,0.274093722,191.959328
nation,England,E92000001,27/06/2020,209,108398,565.5,0.369584439,191.6852343
nation,England,E92000001,26/06/2020,248,108189,565.5,0.438549956,191.3156499
nation,England,E92000001,25/06/2020,256,107941,565.5,0.452696729,190.8770999
nation,England,E92000001,24/06/2020,262,107685,565.5,0.463306808,190.4244032
nation,England,E92000001,23/06/2020,275,107423,565.5,0.486295314,189.9610964
nation,England,E92000001,22/06/2020,318,107148,565.5,0.562334218,189.4748011
nation,England,E92000001,21/06/2020,215,106830,565.5,0.380194518,188.9124668
nation,England,E92000001,20/06/2020,184,106615,565.5,0.325375774,188.5322723
nation,England,E92000001,19/06/2020,253,106431,565.5,0.447391689,188.2068966
nation,England,E92000001,18/06/2020,312,106178,565.5,0.551724138,187.7595049
nation,England,E92000001,17/06/2020,334,105866,565.5,0.590627763,187.2077807
nation,England,E92000001,16/06/2020,354,105532,565.5,0.625994695,186.617153
